"","state","wave","covid","deport","wall","dreamers","grpfav","mortality","age","gender","no_highsch","college_deg","hispanic","black","household_income","china_tariffs","muslimban","economy","num_observations","representative","grpfav_avg"
"78","AZ",21,3.29113924050633,0.416666666666667,0.471428571428571,0.154411764705882,2.40287769784173,7.36897040219479,48.8238993710692,48.8238993710692,0.0566037735849057,0.345911949685535,0.176100628930818,0.0628930817610063,10.265306122449,0.689655172413793,0.326086956521739,7.55,159,1,2.40077330697704
"79","AZ",22,3.37037037037037,0.452380952380952,0.483516483516484,0.225806451612903,2.38947368421053,7.3304052118444,48.9174311926606,48.9174311926606,0.100917431192661,0.293577981651376,0.247706422018349,0.0642201834862385,9.1980198019802,0.76,0.321428571428571,7.27,109,1,2.40077330697704
"80","AZ",23,3.26119402985075,0.451923076923077,0.435643564356436,0.171171171171171,2.47899159663866,7.31654817718298,43.9338235294118,43.9338235294118,0.0588235294117647,0.323529411764706,0.242647058823529,0.0661764705882353,9.23255813953488,0.785714285714286,0.193548387096774,7.09,136,1,2.40077330697704
"81","AZ",24,3.25619834710744,0.504854368932039,0.454545454545455,0.259259259259259,2.36274509803922,7.29097477814298,48.6528925619835,48.6528925619835,0.115702479338843,0.322314049586777,0.132231404958678,0.0413223140495868,8.38053097345133,0.6,0.285714285714286,6.98,121,1,2.40077330697704
"82","AZ",25,3.37931034482759,0.353982300884956,0.372881355932203,0.1640625,2.36290322580645,7.16703787691222,47.8965517241379,47.8965517241379,0.096551724137931,0.317241379310345,0.186206896551724,0.096551724137931,9.12230215827338,0.555555555555556,0.117647058823529,6.89,145,1,2.40077330697704
"83","AZ",26,3.14925373134328,0.423076923076923,0.398305084745763,0.234234234234234,2.31623931623932,7.15617663748062,49.5703703703704,49.5703703703704,0.0592592592592593,0.318518518518519,0.162962962962963,0.0444444444444444,9.032,0.652173913043478,0.216216216216216,6.69,135,1,2.40077330697704
"84","AZ",27,3.23711340206186,0.432098765432099,0.471264367816092,0.261904761904762,2.39772727272727,7.13807303404435,45.2222222222222,45.2222222222222,0.0909090909090909,0.373737373737374,0.252525252525253,0.0303030303030303,8.60824742268041,0.705882352941177,0.16,6.56,99,1,2.40077330697704
"85","AZ",28,3.35964912280702,0.457446808510638,0.524271844660194,0.197916666666667,2.2,7.15851399732932,46.9385964912281,46.9385964912281,0.0789473684210526,0.289473684210526,0.157894736842105,0.0964912280701754,7.48148148148148,0.727272727272727,0.272727272727273,6.05,114,1,2.40077330697704
"86","AZ",29,3.18421052631579,0.409090909090909,0.449438202247191,0.195652173913043,2.40425531914894,7.09174211509515,44.780701754386,44.780701754386,0.0614035087719298,0.333333333333333,0.12280701754386,0.131578947368421,9.39622641509434,0.55,0.2,5.81,114,1,2.40077330697704
"87","AZ",30,3.31538461538462,0.342592592592593,0.415929203539823,0.123893805309735,2.55263157894737,7.12367278520461,44.8846153846154,44.8846153846154,0.161538461538462,0.323076923076923,0.261538461538462,0.0615384615384615,8.08130081300813,0.615384615384615,0.333333333333333,5.17,130,1,2.40077330697704
"88","AZ",31,3.25,0.426829268292683,0.58695652173913,0.247311827956989,2.44210526315789,7.11963563801764,46.1559633027523,46.1559633027523,0.137614678899083,0.311926605504587,0.192660550458716,0.0642201834862385,9.7378640776699,0.80952380952381,0.241379310344828,4.71,109,1,2.40077330697704
